CustomerKey,churn_status
1620519,"Potential Loyalist"
1620615,"Potential Loyalist"
1620629,Loyalist
1621290,"Potential Loyalist"
1621370,Loyalist
1621372,One-Hit-Wonder
1621469,"Potential Loyalist"
1621752,"Potential Loyalist"
1621778,"Potential Loyalist"
1621832,Loyalist
1622140,"Potential Loyalist"
1622508,"Potential Loyalist"
1622857,Loyalist
1623146,One-Hit-Wonder
1623262,One-Hit-Wonder
1623290,One-Hit-Wonder
1623592,One-Hit-Wonder
1624025,"Potential Loyalist"
1624159,One-Hit-Wonder
1624311,Loyalist
1624323,"Potential Loyalist"
1624456,"Potential Loyalist"
1624573,Loyalist
1625065,Loyalist
1625232,Loyalist
1625255,One-Hit-Wonder
1625297,Loyalist
1625704,Loyalist
1625870,"Potential Loyalist"
1625909,"Potential Loyalist"
1626189,Loyalist
1626576,One-Hit-Wonder
1626614,"Potential Loyalist"
1626758,"Potential Loyalist"
1626780,One-Hit-Wonder
1626920,"Potential Loyalist"
1626970,"Potential Loyalist"
1626990,Loyalist
1627365,Loyalist
1627394,Loyalist
1627421,"Potential Loyalist"
1627570,Loyalist
1627599,"Potential Loyalist"
1627711,Loyalist
1627931,One-Hit-Wonder
1628073,Loyalist
1628237,Loyalist
1628618,One-Hit-Wonder
1628631,"Potential Loyalist"
1628727,Loyalist
1628856,"Potential Loyalist"
1629058,"Potential Loyalist"
1629123,Loyalist
1629311,Loyalist
1629416,Loyalist
1629447,Loyalist
1629610,Loyalist
1629676,"Potential Loyalist"
1629879,One-Hit-Wonder
1629941,"Potential Loyalist"
1630103,Loyalist
1631070,Loyalist
1631101,One-Hit-Wonder
1631350,"Potential Loyalist"
1631443,Loyalist
1631876,"Potential Loyalist"
1632062,Loyalist
1632235,"Potential Loyalist"
1632278,One-Hit-Wonder
1632302,Loyalist
1632461,Loyalist
1632492,"Potential Loyalist"
1632547,One-Hit-Wonder
1632630,Loyalist
1633217,"Potential Loyalist"
1633409,Loyalist
1633425,"Potential Loyalist"
1633498,"Potential Loyalist"
1633676,One-Hit-Wonder
1633913,"Potential Loyalist"
1633967,Loyalist
1633997,"Potential Loyalist"
1634029,One-Hit-Wonder
1634354,Loyalist
1634380,"Potential Loyalist"
1634778,Loyalist
1635130,"Potential Loyalist"
1635142,"Potential Loyalist"
1635172,One-Hit-Wonder
1635245,"Potential Loyalist"
1635374,Loyalist
1635396,"Potential Loyalist"
1635484,"Potential Loyalist"
1635565,Loyalist
1635587,Loyalist
1635725,Loyalist
1635754,One-Hit-Wonder
1636482,"Potential Loyalist"
1636548,Loyalist
1636578,One-Hit-Wonder
1636845,Loyalist
1637055,Loyalist
1637269,Loyalist
1637330,One-Hit-Wonder
1637399,Loyalist
1637773,"Potential Loyalist"
1637776,"Potential Loyalist"
1638102,Loyalist
1638118,Loyalist
1638303,One-Hit-Wonder
1638766,One-Hit-Wonder
1639435,Loyalist
1639477,"Potential Loyalist"
1639535,One-Hit-Wonder
1639605,Loyalist
1639790,One-Hit-Wonder
1639920,One-Hit-Wonder
1640237,"Potential Loyalist"
1640519,"Potential Loyalist"
1640635,"Potential Loyalist"
1640955,Loyalist
1641246,One-Hit-Wonder
1641431,One-Hit-Wonder
1641744,"Potential Loyalist"
1641759,One-Hit-Wonder
1641811,One-Hit-Wonder
1642691,One-Hit-Wonder
1642882,"Potential Loyalist"
1642890,Loyalist
1643134,Loyalist
1643550,Loyalist
1643619,Loyalist
1644234,"Potential Loyalist"
1644301,"Potential Loyalist"
1644327,Loyalist
1644544,"Potential Loyalist"
1644716,"Potential Loyalist"
1645326,One-Hit-Wonder
1645441,Loyalist
1645445,One-Hit-Wonder
1645532,Loyalist
1646029,One-Hit-Wonder
1646102,Loyalist
1646264,One-Hit-Wonder
1646403,Loyalist
1646517,Loyalist
1646561,One-Hit-Wonder
1646713,Loyalist
1647241,Loyalist
1647289,One-Hit-Wonder
1647358,Loyalist
1647588,"Potential Loyalist"
1647594,"Potential Loyalist"
1647752,"Potential Loyalist"
1647827,One-Hit-Wonder
1647919,"Potential Loyalist"
1647940,"Potential Loyalist"
1648240,"Potential Loyalist"
1648616,Loyalist
1648699,"Potential Loyalist"
1649468,Loyalist
1649694,"Potential Loyalist"
1649724,Loyalist
1649797,"Potential Loyalist"
1649927,"Potential Loyalist"
1649990,One-Hit-Wonder
1650349,Loyalist
1650383,"Potential Loyalist"
1650488,Loyalist
1650783,Loyalist
1650975,"Potential Loyalist"
1651118,One-Hit-Wonder
1651231,"Potential Loyalist"
1651423,"Potential Loyalist"
1651668,One-Hit-Wonder
1651796,One-Hit-Wonder
1651921,One-Hit-Wonder
1651927,"Potential Loyalist"
1652611,"Potential Loyalist"
1652631,"Potential Loyalist"
1652808,Loyalist
1652819,"Potential Loyalist"
1653040,Loyalist
1653099,Loyalist
1653179,One-Hit-Wonder
1653389,"Potential Loyalist"
1653529,"Potential Loyalist"
1653624,Loyalist
1653751,One-Hit-Wonder
1653979,"Potential Loyalist"
1654095,"Potential Loyalist"
1654125,"Potential Loyalist"
1654128,One-Hit-Wonder
1654206,"Potential Loyalist"
1654309,One-Hit-Wonder
1654502,"Potential Loyalist"
1654717,One-Hit-Wonder
1654802,"Potential Loyalist"
1654855,One-Hit-Wonder
1655053,Loyalist
1655136,Loyalist
1655148,One-Hit-Wonder
1655705,"Potential Loyalist"
1655733,Loyalist
1655745,One-Hit-Wonder
1656224,One-Hit-Wonder
1656233,One-Hit-Wonder
1656349,One-Hit-Wonder
1656614,Loyalist
1656683,Loyalist
1656716,One-Hit-Wonder
1656756,One-Hit-Wonder
1656861,Loyalist
1656873,Loyalist
1657133,"Potential Loyalist"
1657334,One-Hit-Wonder
1657494,One-Hit-Wonder
1657885,Loyalist
1657930,One-Hit-Wonder
1657976,"Potential Loyalist"
1658273,Loyalist
1658428,One-Hit-Wonder
1658532,"Potential Loyalist"
1658995,"Potential Loyalist"
1659040,Loyalist
1659112,One-Hit-Wonder
1659162,"Potential Loyalist"
1659181,Loyalist
1659595,"Potential Loyalist"
1660175,One-Hit-Wonder
1660406,"Potential Loyalist"
1660494,"Potential Loyalist"
1660620,One-Hit-Wonder
1661010,One-Hit-Wonder
1661150,One-Hit-Wonder
1661166,One-Hit-Wonder
1661177,"Potential Loyalist"
1661180,"Potential Loyalist"
1661465,One-Hit-Wonder
1661476,Loyalist
1661516,One-Hit-Wonder
1661596,"Potential Loyalist"
1661735,Loyalist
1662334,Loyalist
1662706,One-Hit-Wonder
1662787,One-Hit-Wonder
1662788,"Potential Loyalist"
1662988,One-Hit-Wonder
1663056,Loyalist
1663250,One-Hit-Wonder
1663270,One-Hit-Wonder
1663333,Loyalist
1663459,One-Hit-Wonder
1663669,One-Hit-Wonder
1663745,"Potential Loyalist"
1664155,Loyalist
1664195,One-Hit-Wonder
1664688,Loyalist
1664742,Loyalist
1664824,Loyalist
1664972,One-Hit-Wonder
1665138,One-Hit-Wonder
1665621,"Potential Loyalist"
1665839,One-Hit-Wonder
1666075,Loyalist
1666094,"Potential Loyalist"
1666310,Loyalist
1666423,One-Hit-Wonder
1666650,Loyalist
1666766,One-Hit-Wonder
1666909,"Potential Loyalist"
1667179,One-Hit-Wonder
1667206,Loyalist
1667349,"Potential Loyalist"
1667754,One-Hit-Wonder
1667950,"Potential Loyalist"
1667987,One-Hit-Wonder
1668069,"Potential Loyalist"
1668237,Loyalist
1668372,"Potential Loyalist"
1668458,Loyalist
1668474,"Potential Loyalist"
1668513,One-Hit-Wonder
1668545,"Potential Loyalist"
1668822,"Potential Loyalist"
1668828,One-Hit-Wonder
1668853,"Potential Loyalist"
1669021,Loyalist
1669134,One-Hit-Wonder
1669230,One-Hit-Wonder
1669551,One-Hit-Wonder
1669695,Loyalist
1669725,One-Hit-Wonder
1669745,Loyalist
1669971,Loyalist
1669997,"Potential Loyalist"
1670107,Loyalist
1670150,One-Hit-Wonder
1670409,One-Hit-Wonder
1670689,Loyalist
1670789,Loyalist
1670940,Loyalist
1670942,"Potential Loyalist"
1670966,One-Hit-Wonder
1670993,Loyalist
1671068,One-Hit-Wonder
1671353,One-Hit-Wonder
1671513,"Potential Loyalist"
1671541,Loyalist
1671672,Loyalist
1671692,"Potential Loyalist"
1672305,Loyalist
1673040,"Potential Loyalist"
1673191,"Potential Loyalist"
1673408,"Potential Loyalist"
1673423,One-Hit-Wonder
1673438,"Potential Loyalist"
1673539,One-Hit-Wonder
1673797,One-Hit-Wonder
1673825,"Potential Loyalist"
1674200,Loyalist
1674304,Loyalist
1675004,Loyalist
1675064,"Potential Loyalist"
1675160,Loyalist
1675546,Loyalist
1675644,Loyalist
1675809,"Potential Loyalist"
1676402,Loyalist
1676434,"Potential Loyalist"
1676445,"Potential Loyalist"
1676582,One-Hit-Wonder
1676628,Loyalist
1676662,"Potential Loyalist"
1677103,"Potential Loyalist"
1677457,"Potential Loyalist"
1677703,"Potential Loyalist"
1677730,One-Hit-Wonder
1677739,Loyalist
1677794,Loyalist
1678135,Loyalist
1678208,Loyalist
1678458,One-Hit-Wonder
1678562,Loyalist
1678602,"Potential Loyalist"
1678735,Loyalist
1678823,Loyalist
1678977,One-Hit-Wonder
1678994,One-Hit-Wonder
1679618,"Potential Loyalist"
1679762,One-Hit-Wonder
1679789,Loyalist
1679869,One-Hit-Wonder
1680169,"Potential Loyalist"
1680415,Loyalist
1680645,Loyalist
1680728,Loyalist
1680775,One-Hit-Wonder
1681033,Loyalist
1681092,Loyalist
1681099,Loyalist
1681186,"Potential Loyalist"
1681270,"Potential Loyalist"
1681427,Loyalist
1681761,Loyalist
1681854,One-Hit-Wonder
1682006,One-Hit-Wonder
1682062,"Potential Loyalist"
1682198,"Potential Loyalist"
1682354,"Potential Loyalist"
1682386,Loyalist
1682472,Loyalist
1682553,One-Hit-Wonder
1682660,Loyalist
1682730,One-Hit-Wonder
1682942,One-Hit-Wonder
1683222,"Potential Loyalist"
1683603,One-Hit-Wonder
1683799,One-Hit-Wonder
1684157,Loyalist
1684287,Loyalist
1684539,"Potential Loyalist"
1684677,"Potential Loyalist"
1684931,Loyalist
1685055,Loyalist
1685102,Loyalist
1686021,Loyalist
1686106,One-Hit-Wonder
1686113,"Potential Loyalist"
1686257,"Potential Loyalist"
1686269,Loyalist
1686496,Loyalist
1686673,Loyalist
1686731,One-Hit-Wonder
1686814,Loyalist
1686889,Loyalist
1687058,One-Hit-Wonder
1687142,Loyalist
1687146,One-Hit-Wonder
1687187,"Potential Loyalist"
1687281,One-Hit-Wonder
1687294,Loyalist
1687392,Loyalist
1687406,One-Hit-Wonder
1687512,"Potential Loyalist"
1687668,One-Hit-Wonder
1688009,One-Hit-Wonder
1688255,One-Hit-Wonder
1688411,Loyalist
1688415,One-Hit-Wonder
1688501,Loyalist
1688698,"Potential Loyalist"
1688706,One-Hit-Wonder
1688818,"Potential Loyalist"
1688921,"Potential Loyalist"
1688939,"Potential Loyalist"
1689433,"Potential Loyalist"
1689813,One-Hit-Wonder
1689863,"Potential Loyalist"
1689951,One-Hit-Wonder
1690200,"Potential Loyalist"
1690335,Loyalist
1690458,Loyalist
1690713,One-Hit-Wonder
1690737,One-Hit-Wonder
1691086,Loyalist
1691196,One-Hit-Wonder
1691284,Loyalist
1691296,Loyalist
1691351,Loyalist
1691521,"Potential Loyalist"
1691683,Loyalist
1691871,One-Hit-Wonder
1691895,Loyalist
1691988,"Potential Loyalist"
1692085,One-Hit-Wonder
1692115,Loyalist
1692156,Loyalist
1692200,"Potential Loyalist"
1692220,Loyalist
1692266,Loyalist
1692405,One-Hit-Wonder
1692448,One-Hit-Wonder
1692531,"Potential Loyalist"
1693028,"Potential Loyalist"
1693067,Loyalist
1693133,"Potential Loyalist"
1693175,Loyalist
1693179,"Potential Loyalist"
1693373,"Potential Loyalist"
1693705,Loyalist
1693753,Loyalist
1693809,One-Hit-Wonder
1693813,Loyalist
1693920,One-Hit-Wonder
1694130,Loyalist
1694135,Loyalist
1694264,Loyalist
1694314,"Potential Loyalist"
1694419,Loyalist
1694565,Loyalist
1694752,Loyalist
1695804,Loyalist
1696458,One-Hit-Wonder
1696481,"Potential Loyalist"
1696508,"Potential Loyalist"
1696512,One-Hit-Wonder
1696695,Loyalist
1696726,Loyalist
1696748,Loyalist
1697119,One-Hit-Wonder
1697375,Loyalist
1697467,Loyalist
1697627,"Potential Loyalist"
1697711,Loyalist
1697767,"Potential Loyalist"
1697895,One-Hit-Wonder
1698033,Loyalist
1698157,One-Hit-Wonder
1698337,One-Hit-Wonder
1698496,One-Hit-Wonder
1698662,Loyalist
1698828,Loyalist
1698831,One-Hit-Wonder
1698870,One-Hit-Wonder
1699027,Loyalist
1699343,One-Hit-Wonder
1699480,Loyalist
1699570,Loyalist
1700005,"Potential Loyalist"
1700023,One-Hit-Wonder
1700215,Loyalist
1700598,"Potential Loyalist"
1700661,"Potential Loyalist"
1700848,Loyalist
1701408,One-Hit-Wonder
1701609,One-Hit-Wonder
1701621,"Potential Loyalist"
1701624,Loyalist
1702195,One-Hit-Wonder
1702221,Loyalist
1702256,"Potential Loyalist"
1702428,"Potential Loyalist"
1702622,Loyalist
1702638,"Potential Loyalist"
1702792,"Potential Loyalist"
1702861,One-Hit-Wonder
1702898,Loyalist
1702950,Loyalist
1703670,Loyalist
1703702,One-Hit-Wonder
1703807,Loyalist
1703884,Loyalist
1703974,"Potential Loyalist"
1704016,One-Hit-Wonder
1704090,One-Hit-Wonder
1704092,Loyalist
1704192,"Potential Loyalist"
1704194,One-Hit-Wonder
1704454,Loyalist
1704575,One-Hit-Wonder
1704715,"Potential Loyalist"
1705258,One-Hit-Wonder
1705429,One-Hit-Wonder
1705560,Loyalist
1705952,"Potential Loyalist"
1706020,"Potential Loyalist"
1706247,Loyalist
1706324,Loyalist
1706428,"Potential Loyalist"
1706433,Loyalist
1706457,One-Hit-Wonder
1706633,Loyalist
1706702,"Potential Loyalist"
1706860,"Potential Loyalist"
1706876,One-Hit-Wonder
1706908,One-Hit-Wonder
1706944,"Potential Loyalist"
1707121,"Potential Loyalist"
1707124,"Potential Loyalist"
1707755,One-Hit-Wonder
1707959,"Potential Loyalist"
1708295,"Potential Loyalist"
1708493,Loyalist
1708592,One-Hit-Wonder
1708668,One-Hit-Wonder
1709345,One-Hit-Wonder
1709993,Loyalist
1710315,One-Hit-Wonder
1710320,"Potential Loyalist"
1710324,Loyalist
1710583,"Potential Loyalist"
1710657,"Potential Loyalist"
1711010,Loyalist
1711283,Loyalist
1711488,Loyalist
1711599,Loyalist
1711949,One-Hit-Wonder
1712116,Loyalist
1712404,One-Hit-Wonder
1712795,"Potential Loyalist"
1712868,One-Hit-Wonder
1713253,One-Hit-Wonder
1713326,"Potential Loyalist"
1713539,"Potential Loyalist"
1713595,"Potential Loyalist"
1713837,One-Hit-Wonder
1713848,Loyalist
1713898,Loyalist
1713950,Loyalist
1714238,"Potential Loyalist"
1714276,Loyalist
1714301,One-Hit-Wonder
1714346,"Potential Loyalist"
1714451,"Potential Loyalist"
1714587,Loyalist
1714594,"Potential Loyalist"
1714697,One-Hit-Wonder
1714835,One-Hit-Wonder
1714946,Loyalist
1715326,Loyalist
1715354,One-Hit-Wonder
1715386,One-Hit-Wonder
1715553,"Potential Loyalist"
1715693,"Potential Loyalist"
1716160,Loyalist
1716246,One-Hit-Wonder
1716357,Loyalist
1716379,One-Hit-Wonder
1716435,"Potential Loyalist"
1716470,One-Hit-Wonder
1716510,One-Hit-Wonder
1716565,Loyalist
1716584,One-Hit-Wonder
1716647,Loyalist
1716821,One-Hit-Wonder
1716827,One-Hit-Wonder
1716962,One-Hit-Wonder
1717167,Loyalist
1717242,"Potential Loyalist"
1717593,Loyalist
1717637,Loyalist
1717650,Loyalist
1717932,One-Hit-Wonder
1717991,Loyalist
1718030,Loyalist
1718031,"Potential Loyalist"
1718194,Loyalist
1718240,Loyalist
1718289,Loyalist
1718303,"Potential Loyalist"
1718597,Loyalist
1718821,One-Hit-Wonder
1718920,Loyalist
1719466,One-Hit-Wonder
1719541,"Potential Loyalist"
1719596,"Potential Loyalist"
1719777,"Potential Loyalist"
1719794,Loyalist
1719829,One-Hit-Wonder
1719849,"Potential Loyalist"
1719990,Loyalist
1720025,"Potential Loyalist"
1720029,Loyalist
1720050,"Potential Loyalist"
1720112,One-Hit-Wonder
1720405,Loyalist
1720475,One-Hit-Wonder
1720870,One-Hit-Wonder
1720942,"Potential Loyalist"
1720965,One-Hit-Wonder
1721037,"Potential Loyalist"
1721080,One-Hit-Wonder
1721634,Loyalist
1721961,Loyalist
1722159,One-Hit-Wonder
1722247,Loyalist
1722271,Loyalist
1722330,"Potential Loyalist"
1722337,Loyalist
1722524,Loyalist
1722764,Loyalist
1722802,Loyalist
1722880,Loyalist
1722993,One-Hit-Wonder
1723103,Loyalist
1723161,One-Hit-Wonder
1723332,One-Hit-Wonder
1723372,Loyalist
1723530,Loyalist
1723864,"Potential Loyalist"
1724062,Loyalist
1724286,"Potential Loyalist"
1724519,One-Hit-Wonder
1724660,"Potential Loyalist"
1724776,Loyalist
1724782,Loyalist
1724786,Loyalist
1724799,Loyalist
1724829,Loyalist
1725488,Loyalist
1725975,"Potential Loyalist"
1726473,One-Hit-Wonder
1726826,One-Hit-Wonder
1727024,"Potential Loyalist"
1727049,"Potential Loyalist"
1727268,One-Hit-Wonder
1727550,"Potential Loyalist"
1727561,Loyalist
1727572,One-Hit-Wonder
1727849,Loyalist
1728060,Loyalist
1728275,"Potential Loyalist"
1728306,"Potential Loyalist"
1728581,Loyalist
1728981,One-Hit-Wonder
1729134,One-Hit-Wonder
1729199,"Potential Loyalist"
1729213,One-Hit-Wonder
1729347,Loyalist
1729473,"Potential Loyalist"
1729484,Loyalist
1729535,One-Hit-Wonder
1729563,One-Hit-Wonder
1729878,Loyalist
1730084,Loyalist
1730127,Loyalist
1730150,One-Hit-Wonder
1730190,"Potential Loyalist"
1730210,One-Hit-Wonder
1730391,Loyalist
1730479,Loyalist
1730522,"Potential Loyalist"
1730966,Loyalist
1730985,One-Hit-Wonder
1731008,One-Hit-Wonder
1731452,"Potential Loyalist"
1731467,"Potential Loyalist"
1731694,One-Hit-Wonder
1731696,"Potential Loyalist"
1732017,One-Hit-Wonder
1732048,One-Hit-Wonder
1732121,"Potential Loyalist"
1732250,One-Hit-Wonder
1732258,One-Hit-Wonder
1732455,One-Hit-Wonder
1732554,One-Hit-Wonder
1732613,"Potential Loyalist"
1732661,Loyalist
1732784,Loyalist
1732890,One-Hit-Wonder
1733137,"Potential Loyalist"
1733373,One-Hit-Wonder
1733399,"Potential Loyalist"
1733897,Loyalist
1733927,Loyalist
1734698,Loyalist
1734732,One-Hit-Wonder
1735123,One-Hit-Wonder
1735125,"Potential Loyalist"
1735139,"Potential Loyalist"
1735191,Loyalist
1735272,"Potential Loyalist"
1735341,Loyalist
1735668,Loyalist
1735845,"Potential Loyalist"
1736019,Loyalist
1736139,Loyalist
1736140,One-Hit-Wonder
1736495,"Potential Loyalist"
1736536,Loyalist
1736614,Loyalist
1736623,Loyalist
1736630,One-Hit-Wonder
1737038,"Potential Loyalist"
1737226,"Potential Loyalist"
1737326,"Potential Loyalist"
1737466,Loyalist
1737591,Loyalist
1737854,Loyalist
1737921,Loyalist
1738064,Loyalist
1738243,Loyalist
1738306,Loyalist
1738341,"Potential Loyalist"
1738345,"Potential Loyalist"
1738514,One-Hit-Wonder
1738542,One-Hit-Wonder
1738685,"Potential Loyalist"
1738763,"Potential Loyalist"
1739377,Loyalist
1739383,One-Hit-Wonder
1739969,"Potential Loyalist"
1739983,Loyalist
1739992,Loyalist
1740013,Loyalist
1740312,One-Hit-Wonder
1740334,One-Hit-Wonder
1740766,Loyalist
1740840,"Potential Loyalist"
1740873,Loyalist
1741021,Loyalist
1741351,Loyalist
1741571,Loyalist
1741581,"Potential Loyalist"
1741944,One-Hit-Wonder
1742077,"Potential Loyalist"
1742088,Loyalist
1742261,"Potential Loyalist"
1742326,"Potential Loyalist"
1742432,One-Hit-Wonder
1742438,One-Hit-Wonder
1742626,One-Hit-Wonder
1742787,One-Hit-Wonder
1742913,One-Hit-Wonder
1743080,Loyalist
1743083,"Potential Loyalist"
1743133,Loyalist
1743422,"Potential Loyalist"
1743547,One-Hit-Wonder
1744031,Loyalist
1744333,One-Hit-Wonder
1744383,One-Hit-Wonder
1744411,One-Hit-Wonder
1744437,Loyalist
1745076,Loyalist
1745111,Loyalist
1745187,Loyalist
1745222,"Potential Loyalist"
1745312,Loyalist
1745379,Loyalist
1745497,Loyalist
1745820,Loyalist
1745966,"Potential Loyalist"
1746184,Loyalist
1746251,Loyalist
1746274,"Potential Loyalist"
1746364,Loyalist
1746527,Loyalist
1747015,Loyalist
1747078,Loyalist
1747611,"Potential Loyalist"
1748140,Loyalist
1748309,One-Hit-Wonder
1748312,Loyalist
1748682,"Potential Loyalist"
1749088,Loyalist
1749144,One-Hit-Wonder
1749145,One-Hit-Wonder
1749157,Loyalist
1749311,"Potential Loyalist"
1749380,Loyalist
1749542,Loyalist
1749596,One-Hit-Wonder
1750109,One-Hit-Wonder
1750142,"Potential Loyalist"
1750248,"Potential Loyalist"
1750322,One-Hit-Wonder
1750451,One-Hit-Wonder
1750513,Loyalist
1750528,Loyalist
1750554,"Potential Loyalist"
1750735,One-Hit-Wonder
1751015,"Potential Loyalist"
1751091,Loyalist
1751123,Loyalist
1751553,One-Hit-Wonder
1751728,One-Hit-Wonder
1751918,One-Hit-Wonder
1752012,Loyalist
1752287,"Potential Loyalist"
1752382,One-Hit-Wonder
1752592,"Potential Loyalist"
1752596,One-Hit-Wonder
1752797,"Potential Loyalist"
1752811,One-Hit-Wonder
1753006,One-Hit-Wonder
1753015,Loyalist
1753324,One-Hit-Wonder
1753601,"Potential Loyalist"
1754112,Loyalist
1754192,Loyalist
1754205,Loyalist
1754312,Loyalist
1754382,Loyalist
1754483,"Potential Loyalist"
1754573,One-Hit-Wonder
1754849,Loyalist
1754919,One-Hit-Wonder
1755082,One-Hit-Wonder
1755084,One-Hit-Wonder
1755623,"Potential Loyalist"
1755730,"Potential Loyalist"
1755769,One-Hit-Wonder
1755781,Loyalist
1755993,"Potential Loyalist"
1756027,Loyalist
1756123,Loyalist
1756154,"Potential Loyalist"
1756245,Loyalist
1756332,"Potential Loyalist"
1756350,Loyalist
1756364,Loyalist
1756681,Loyalist
1756709,"Potential Loyalist"
1756761,One-Hit-Wonder
1756921,One-Hit-Wonder
1757500,"Potential Loyalist"
1757539,"Potential Loyalist"
1757948,One-Hit-Wonder
1758051,One-Hit-Wonder
1758053,"Potential Loyalist"
1758208,"Potential Loyalist"
1758240,One-Hit-Wonder
1758421,Loyalist
1758439,"Potential Loyalist"
1758999,One-Hit-Wonder
1759717,Loyalist
1759870,One-Hit-Wonder
1760076,Loyalist
1760131,"Potential Loyalist"
1760136,Loyalist
1760369,One-Hit-Wonder
1760929,Loyalist
1761007,"Potential Loyalist"
1761079,Loyalist
1761462,One-Hit-Wonder
1761592,Loyalist
1761910,Loyalist
1762395,"Potential Loyalist"
1762396,"Potential Loyalist"
1762467,Loyalist
1762532,One-Hit-Wonder
1762564,"Potential Loyalist"
1763016,Loyalist
1763082,Loyalist
1763268,"Potential Loyalist"
1763365,Loyalist
1763456,"Potential Loyalist"
1763514,"Potential Loyalist"
1763642,Loyalist
1763841,One-Hit-Wonder
1764107,One-Hit-Wonder
1764261,One-Hit-Wonder
1764444,Loyalist
1764577,One-Hit-Wonder
1764598,One-Hit-Wonder
1764911,"Potential Loyalist"
1764995,Loyalist
1765105,"Potential Loyalist"
1765324,Loyalist
1765346,One-Hit-Wonder
1765360,Loyalist
1765384,Loyalist
1765579,One-Hit-Wonder
1765634,"Potential Loyalist"
1765668,Loyalist
1765862,Loyalist
1765910,Loyalist
1765915,Loyalist
1765917,One-Hit-Wonder
1766136,One-Hit-Wonder
1766407,One-Hit-Wonder
1766504,One-Hit-Wonder
1766556,One-Hit-Wonder
1766887,Loyalist
1766951,"Potential Loyalist"
1767101,One-Hit-Wonder
1767210,One-Hit-Wonder
1767377,Loyalist
1767588,One-Hit-Wonder
1767794,Loyalist
1767848,One-Hit-Wonder
1767858,Loyalist
1768079,"Potential Loyalist"
1768180,Loyalist
1768281,One-Hit-Wonder
1768548,"Potential Loyalist"
1768600,One-Hit-Wonder
1768779,Loyalist
1768999,One-Hit-Wonder
1769156,"Potential Loyalist"
1769294,"Potential Loyalist"
1769400,"Potential Loyalist"
1770021,Loyalist
1770119,One-Hit-Wonder
1770393,"Potential Loyalist"
1770405,"Potential Loyalist"
1770497,Loyalist
1770572,One-Hit-Wonder
1771027,"Potential Loyalist"
1771171,Loyalist
1771225,Loyalist
1771228,"Potential Loyalist"
1771296,"Potential Loyalist"
1771430,Loyalist
1771687,One-Hit-Wonder
1772294,One-Hit-Wonder
1772324,Loyalist
1772502,Loyalist
1772543,"Potential Loyalist"
1772750,One-Hit-Wonder
1772778,Loyalist
1772938,One-Hit-Wonder
1773061,Loyalist
1773266,One-Hit-Wonder
1773702,"Potential Loyalist"
1773883,One-Hit-Wonder
1773985,Loyalist
1774119,Loyalist
1774187,"Potential Loyalist"
1774947,One-Hit-Wonder
1775004,One-Hit-Wonder
1775251,One-Hit-Wonder
1775279,One-Hit-Wonder
1775355,Loyalist
1775445,Loyalist
1775632,One-Hit-Wonder
1775819,Loyalist
1775846,One-Hit-Wonder
1776672,Loyalist
1776919,"Potential Loyalist"
1777022,Loyalist
1777025,"Potential Loyalist"
1777218,Loyalist
1777562,One-Hit-Wonder
1777744,Loyalist
1777880,"Potential Loyalist"
1777945,"Potential Loyalist"
1778037,One-Hit-Wonder
1778116,"Potential Loyalist"
1778182,One-Hit-Wonder
1778282,Loyalist
1778294,"Potential Loyalist"
1778317,Loyalist
1778440,Loyalist
1778475,One-Hit-Wonder
1778536,Loyalist
1778618,Loyalist
1778793,One-Hit-Wonder
1778966,One-Hit-Wonder
1779456,One-Hit-Wonder
1779533,Loyalist
1779637,Loyalist
1779884,One-Hit-Wonder
1780040,Loyalist
1780047,"Potential Loyalist"
1780125,Loyalist
1780196,One-Hit-Wonder
1780221,Loyalist
1780342,One-Hit-Wonder
1780349,Loyalist
1780459,"Potential Loyalist"
1780660,One-Hit-Wonder
1780669,Loyalist
1780687,Loyalist
1780707,"Potential Loyalist"
1781002,One-Hit-Wonder
1781033,Loyalist
1781366,One-Hit-Wonder
1781561,Loyalist
1781953,Loyalist
1782074,Loyalist
1782076,One-Hit-Wonder
1782301,Loyalist
1782404,One-Hit-Wonder
1782452,Loyalist
1782682,Loyalist
1783167,Loyalist
1783253,"Potential Loyalist"
1783443,Loyalist
1783597,Loyalist
1783631,Loyalist
1783789,One-Hit-Wonder
1783995,"Potential Loyalist"
1783996,Loyalist
1784345,One-Hit-Wonder
1784417,"Potential Loyalist"
1784511,One-Hit-Wonder
1784517,Loyalist
1784567,"Potential Loyalist"
1784590,Loyalist
1784636,"Potential Loyalist"
1784986,Loyalist
1785081,One-Hit-Wonder
1785366,One-Hit-Wonder
1785567,Loyalist
1785644,Loyalist
1785720,Loyalist
1785735,Loyalist
1785853,Loyalist
1785982,Loyalist
1787415,"Potential Loyalist"
1787494,One-Hit-Wonder
1788027,One-Hit-Wonder
1788149,"Potential Loyalist"
1788303,One-Hit-Wonder
1788365,Loyalist
1788641,Loyalist
1788837,"Potential Loyalist"
1788888,"Potential Loyalist"
1789606,Loyalist
1789699,Loyalist
1789789,Loyalist
1789839,One-Hit-Wonder
1789996,Loyalist
1790102,One-Hit-Wonder
1790139,"Potential Loyalist"
1790221,"Potential Loyalist"
1790366,Loyalist
1790382,One-Hit-Wonder
1790385,Loyalist
1790410,One-Hit-Wonder
1790439,"Potential Loyalist"
1790446,Loyalist
1790540,Loyalist
